oktmo,name,year,munipoliceworkers
80653000,Учалинский муниципальный район,2010,3.0
80653101,город Учалы,2009,22.0
80653101,город Учалы,2010,3.0
80653410,Амангильдинский сельсовет,2017,1.0
80653420,Ильчигуловский сельсовет,2006,1.0
80653491,Уральский сельсовет,2007,1.0
80654000,Федоровский муниципальный район,2013,15.0
80654000,Федоровский муниципальный район,2014,33.0
80654000,Федоровский муниципальный район,2015,20.0
80654000,Федоровский муниципальный район,2016,20.0
80654415,Булякаевский сельсовет,2013,1.0
80654415,Булякаевский сельсовет,2014,1.0
80654416,Верхнеяушевский сельсовет,2013,14.0
80654416,Верхнеяушевский сельсовет,2014,14.0
80654420,Дедовский сельсовет,2014,10.0
80654425,Денискинский сельсовет,2014,8.0
80654425,Денискинский сельсовет,2015,8.0
80654425,Денискинский сельсовет,2016,8.0
80654430,Михайловский сельсовет,2015,12.0
80654430,Михайловский сельсовет,2016,12.0
80655000,Хайбуллинский муниципальный район,2014,0.0
80659000,Янаульский муниципальный район,2006,12.0
80659000,Янаульский муниципальный район,2007,148.0
80659000,Янаульский муниципальный район,2008,148.0
80659000,Янаульский муниципальный район,2009,162.0
80659101,город Янаул,2006,12.0
80659101,город Янаул,2007,148.0
80659101,город Янаул,2008,148.0
80659101,город Янаул,2009,162.0
80703000,город Агидель,2007,10.0
80703000,город Агидель,2008,10.0
80703000,город Агидель,2009,7.0
80703000,город Агидель,2010,3.0
80735000,город Октябрьский,2007,30.0
80735000,город Октябрьский,2008,23.0
80735000,город Октябрьский,2009,16.0
80739000,город Салават,2006,26.0
80739000,город Салават,2007,41.0
80739000,город Салават,2008,41.0
80739000,город Салават,2009,79.0
80739000,город Салават,2010,10.0
80745000,город Стерлитамак,2006,68.0
80745000,город Стерлитамак,2007,20.0
80745000,город Стерлитамак,2008,23.0
80745000,город Стерлитамак,2009,23.0
80745000,город Стерлитамак,2010,23.0
80745000,город Стерлитамак,2011,11.0
81603000,Баргузинский муниципальный район,2009,31.0
81603000,Баргузинский муниципальный район,2010,63.0
81603000,Баргузинский муниципальный район,2011,63.0
81603000,Баргузинский муниципальный район,2017,151.0
81603154,поселок Усть-Баргузин,2009,30.0
81603420,Баргузинское,2009,63.0
81603420,Баргузинское,2010,63.0
81603420,Баргузинское,2011,63.0
81603420,Баргузинское,2017,151.0
81606000,Баунтовский эвенкийский муниципальный район,2009,1.0
81606000,Баунтовский эвенкийский муниципальный район,2010,1.0
81606000,Баунтовский эвенкийский муниципальный район,2017,0.0
81606415,Багдаринское,2009,1.0
81606415,Багдаринское,2010,1.0
81606415,Багдаринское,2016,0.0
81609000,Бичурский муниципальный район,2009,12.0
81609000,Бичурский муниципальный район,2010,21.0
81609000,Бичурский муниципальный район,2011,21.0
81609415,Бичурское,2009,10.0
81609415,Бичурское,2010,21.0
81609415,Бичурское,2011,21.0
81609415,Бичурское,2012,21.0
81609415,Бичурское,2012,38.0
81609415,Бичурское,2013,23.0
81609415,Бичурское,2013,33.0
81609415,Бичурское,2013,33.0
81609415,Бичурское,2014,20.0
81609415,Бичурское,2014,40.0
81609415,Бичурское,2015,23.0
81609415,Бичурское,2015,23.0
81609415,Бичурское,2016,8.0
81609415,Бичурское,2016,8.0
81609415,Бичурское,2017,8.0
81609415,Бичурское,2017,8.0
81609420,Верхне-Мангиртуйское,2014,5.0
81609427,Еланское,2009,1.0
81609447,Хонхолойское,2012,7.0
81609450,Шанагинское,2009,1.0
81609450,Шанагинское,2012,10.0
81609450,Шанагинское,2013,10.0
81609450,Шанагинское,2014,10.0
81609460,Среднехарлунское,2014,5.0
81612153,Джида,2015,9.0
81612153,Джида,2015,9.0
81612407,Армакское,2013,8.0
81612407,Армакское,2015,6.0
81612425,Верхнеторейское,2013,3.0
81612440,Дырестуйское,2016,7.0
81612440,Дырестуйское,2017,7.0
81612445,Енхорское,2015,11.0
81612470,Нижнеторейское,2013,16.0
81615000,Еравнинский муниципальный район,2009,26.0
81615000,Еравнинский муниципальный район,2014,5.0
81615430,Исингинское,2009,8.0
81615440,Комсомольское,2009,4.0
81615440,Комсомольское,2014,5.0
81615450,Кондинское,2009,10.0
81615450,Кондинское,2014,4.0
81615455,Озерное,2009,1.0
81615460,Сосново-Озерское,2009,1.0
