oktmo,name,year,sportschool
36606408,Богатое,2015,1.0
36606408,Богатое,2016,1.0
36606408,Богатое,2017,1.0
36606408,Богатое,2018,1.0
36606408,Богатое,2019,1.0
36606408,Богатое,2020,1.0
36606408,Богатое,2021,1.0
36606408,Богатое,2022,1.0
36606412,Виловатое,2013,1.0
36606412,Виловатое,2014,1.0
36606412,Виловатое,2015,1.0
36606412,Виловатое,2017,2.0
36606412,Виловатое,2018,2.0
36606416,Максимовка,2013,1.0
36606416,Максимовка,2014,1.0
36606416,Максимовка,2015,1.0
36606416,Максимовка,2017,1.0
36606416,Максимовка,2018,1.0
36606416,Максимовка,2019,1.0
36606416,Максимовка,2020,1.0
36606416,Максимовка,2021,1.0
36606416,Максимовка,2022,1.0
36606420,Печинено,2013,1.0
36606420,Печинено,2014,1.0
36606420,Печинено,2015,1.0
36608000,Большеглушицкий муниципальный район,2006,2.0
36608000,Большеглушицкий муниципальный район,2007,2.0
36608000,Большеглушицкий муниципальный район,2008,1.0
36608000,Большеглушицкий муниципальный район,2009,1.0
36608000,Большеглушицкий муниципальный район,2010,1.0
36608000,Большеглушицкий муниципальный район,2011,1.0
36608000,Большеглушицкий муниципальный район,2012,1.0
36608000,Большеглушицкий муниципальный район,2013,1.0
36608000,Большеглушицкий муниципальный район,2014,1.0
36608000,Большеглушицкий муниципальный район,2015,1.0
36608000,Большеглушицкий муниципальный район,2016,1.0
36608000,Большеглушицкий муниципальный район,2017,1.0
36608000,Большеглушицкий муниципальный район,2018,1.0
36608000,Большеглушицкий муниципальный район,2019,1.0
36608000,Большеглушицкий муниципальный район,2020,1.0
36608000,Большеглушицкий муниципальный район,2021,1.0
36608000,Большеглушицкий муниципальный район,2022,1.0
36608408,Большая Глушица,2006,1.0
36608408,Большая Глушица,2007,1.0
36608408,Большая Глушица,2008,1.0
36608408,Большая Глушица,2009,1.0
36608408,Большая Глушица,2010,1.0
36608408,Большая Глушица,2011,1.0
36608408,Большая Глушица,2012,1.0
36608408,Большая Глушица,2013,1.0
36608408,Большая Глушица,2014,1.0
36608408,Большая Глушица,2015,1.0
36608408,Большая Глушица,2016,1.0
36608408,Большая Глушица,2017,1.0
36608408,Большая Глушица,2018,1.0
36608408,Большая Глушица,2019,1.0
36608408,Большая Глушица,2020,1.0
36608408,Большая Глушица,2021,1.0
36608408,Большая Глушица,2022,1.0
36608428,Южное,2006,1.0
36608428,Южное,2007,1.0
36610000,Большечерниговский муниципальный район,2006,1.0
36610000,Большечерниговский муниципальный район,2007,1.0
36610000,Большечерниговский муниципальный район,2008,1.0
36610000,Большечерниговский муниципальный район,2009,1.0
36610000,Большечерниговский муниципальный район,2010,1.0
36610000,Большечерниговский муниципальный район,2011,3.0
36610000,Большечерниговский муниципальный район,2012,3.0
36610000,Большечерниговский муниципальный район,2013,3.0
36610000,Большечерниговский муниципальный район,2014,1.0
36610000,Большечерниговский муниципальный район,2015,2.0
36610000,Большечерниговский муниципальный район,2016,1.0
36610000,Большечерниговский муниципальный район,2017,1.0
36610000,Большечерниговский муниципальный район,2018,1.0
36610000,Большечерниговский муниципальный район,2019,1.0
36610000,Большечерниговский муниципальный район,2020,1.0
36610000,Большечерниговский муниципальный район,2021,1.0
36610000,Большечерниговский муниципальный район,2022,1.0
36610404,Августовка,2011,1.0
36610404,Августовка,2012,1.0
36610404,Августовка,2013,1.0
36610404,Августовка,2015,1.0
36610408,Глушицкий,2012,0.0
36610412,Большая Черниговка,2006,1.0
36610412,Большая Черниговка,2007,1.0
36610412,Большая Черниговка,2008,1.0
36610412,Большая Черниговка,2009,1.0
36610412,Большая Черниговка,2010,1.0
36610412,Большая Черниговка,2011,1.0
36610412,Большая Черниговка,2012,1.0
36610412,Большая Черниговка,2013,1.0
36610412,Большая Черниговка,2014,1.0
36610412,Большая Черниговка,2015,1.0
36610412,Большая Черниговка,2016,1.0
36610412,Большая Черниговка,2017,1.0
36610412,Большая Черниговка,2018,1.0
36610412,Большая Черниговка,2019,1.0
36610412,Большая Черниговка,2020,1.0
36610412,Большая Черниговка,2021,1.0
36610412,Большая Черниговка,2022,1.0
36610420,Краснооктябрьский,2012,0.0
36610420,Краснооктябрьский,2015,0.0
36610424,Пензено,2012,0.0
36610424,Пензено,2015,0.0
36610424,Пензено,2018,0.0
36610424,Пензено,2019,0.0
36610426,Петровский,2012,0.0
36610426,Петровский,2015,0.0
36610426,Петровский,2018,0.0
36610426,Петровский,2019,0.0
36610427,Поляков,2011,1.0
36610427,Поляков,2012,1.0
36610427,Поляков,2013,1.0
36610427,Поляков,2015,0.0
36610428,Украинка,2012,0.0
36610428,Украинка,2015,0.0
36612000,Борский муниципальный район,2006,1.0
36612000,Борский муниципальный район,2007,1.0
36612000,Борский муниципальный район,2008,1.0
36612000,Борский муниципальный район,2009,1.0
36612000,Борский муниципальный район,2010,1.0
36612000,Борский муниципальный район,2011,1.0
36612000,Борский муниципальный район,2012,1.0
36612000,Борский муниципальный район,2013,1.0
36612000,Борский муниципальный район,2014,1.0
36612000,Борский муниципальный район,2015,1.0
36612000,Борский муниципальный район,2016,1.0
36612000,Борский муниципальный район,2017,1.0
36612000,Борский муниципальный район,2018,1.0
36612000,Борский муниципальный район,2019,1.0
36612000,Борский муниципальный район,2020,1.0
36612000,Борский муниципальный район,2021,1.0
36612000,Борский муниципальный район,2022,1.0
36612408,Борское,2006,1.0
36612408,Борское,2007,1.0
36612408,Борское,2008,1.0
36612408,Борское,2009,1.0
36612408,Борское,2010,1.0
36612408,Борское,2011,1.0
36612408,Борское,2012,1.0
36612408,Борское,2013,1.0
36612408,Борское,2014,1.0
36612408,Борское,2015,1.0
36612408,Борское,2016,1.0
